tconst,titleType,startYear,runtimeMinutes,averageRating,numVotes,Adventure,Animation,Family,Mystery,Horror,Musical,Comedy,Fantasy,Documentary,War,Crime,Film-Noir,Romance,Action,Drama,Thriller,Sci-Fi,Western,History,Biography,title,language
tt1707380,movie,2015,118,5.5,6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Un meilleur temps viendra,fr
tt1707386,movie,2012,158,7.5,348155,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Les Misérables,fr
tt17076046,movie,2022,108,6.9,41071,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Weird: The Al Yankovic Story,fr
tt1709122,movie,2012,115,6.1,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Le quatrième pouvoir,fr
tt1709143,movie,2013,98,5.5,39130,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Les derniers jours sur Mars,fr
tt1709654,movie,2011,105,6.1,4608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Edwin Boyd,fr
tt1710417,movie,2012,87,5.5,9013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,La Vie de Lola,fr
tt1711018,movie,2011,88,4.9,6674,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vile,fr
tt1711425,movie,2013,93,5.8,77523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Majeur et vacciné,fr
tt1711525,movie,2016,105,5.9,88614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Noël en folie au bureau,fr
tt1712170,movie,2012,101,5.2,35591,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Alex Cross,fr
tt1712192,movie,2016,102,6.4,18191,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Message from the King,fr
tt1712261,movie,2016,115,6.3,77669,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Triple 9,fr
tt1712578,movie,2011,83,5.7,4591,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Roche du Diable,fr
tt1713440,movie,2016,123,6.8,8594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Le manipulateur,fr
tt1713476,movie,2012,85,5.7,29982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,The Bay,fr
tt1714203,movie,2012,83,3.8,45790,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Piranha 3DD,fr
tt1714206,movie,2013,95,7,162219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Ici et maintenant,fr
tt1714208,movie,2011,101,6,26071,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,La femme étrange,fr
tt1714210,movie,2011,97,7.6,33150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Weekend,fr
tt1714866,movie,2012,146,6.2,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Enfants de la brume,fr
tt1714915,movie,2013,123,7.2,109015,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Les derniers amants,fr
tt1715336,movie,2013,99,6.4,25307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Anna,fr
tt1715730,movie,2010,94,6.2,2913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Y'en aura pas de facile,fr
tt1715873,movie,2011,100,6.1,27400,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Déjà 10 ans,fr
tt1716747,movie,2011,75,2.7,10042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hellraiser: Révélations,fr
tt1716772,movie,2011,97,6.7,87193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The Inbetweeners Movie,fr
tt1716777,movie,2012,114,7,44279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Des gens comme nous,fr
tt1718158,movie,2012,97,3.9,4349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Generation Um...,fr
tt1718199,movie,2011,98,7,15867,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Swordsmen,fr
tt1718747,movie,2013,116,5.9,3681,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Cannibale,fr
tt1718924,movie,2016,108,6.5,13777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Un homme de famille,fr
tt1719071,movie,2011,119,6,4600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Another Happy Day,fr
tt17196124,movie,2022,101,4.3,7898,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Grimcutty,fr
tt17202164,movie,2023,94,5.3,3928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Appendage,fr
tt17202326,movie,2022,85,4.6,3156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matriarch,fr
tt1720616,movie,2011,107,6.1,43208,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Amis et parents,fr
tt17219484,movie,2023,91,5,6080,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Clock,fr
tt17220704,movie,2022,98,6.7,18769,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Une histoire de Noël à Noël,fr
tt17221298,movie,2022,91,4.4,3139,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Unhuman,fr
tt1723121,movie,2013,110,7,491408,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Nous sommes les Miller,fr
tt1723124,movie,2011,98,5.2,5728,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospitalité Sanglante,fr
tt1723642,movie,2012,105,5.5,4311,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sur la piste du Marsupilami,fr
tt1723811,movie,2011,101,7.2,207340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,La honte,fr
tt1724970,movie,2017,106,5.3,23648,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Au-delà de l'horizon,fr
tt1725986,movie,2014,99,5.7,16158,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Séduction à l'anglaise,fr
tt1726592,movie,2014,92,6.3,84754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Avant d'aller dormir,fr
tt1726669,movie,2011,102,6.7,83943,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Killer Joe,fr
tt1726861,movie,2011,105,6.6,5884,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,La proie,fr
tt1726888,movie,2011,112,7,2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Enfance clandestine,fr
tt1727252,movie,2011,120,5.6,4901,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Chillerama,fr
tt1727261,movie,2011,99,5.7,3401,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,La fête des pères,fr
tt1727388,movie,2013,103,7.4,158016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Cet été-là,fr
tt1727516,movie,2011,92,5.7,7877,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Livide,fr
tt17277414,movie,2023,117,6.7,12175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Jeanne du Barry,fr
tt1727770,movie,2015,85,6,49318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Absolument tout,fr
tt1727776,movie,2015,93,6.3,56206,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Les scouts et l'apocalypse des zombies,fr
tt1727885,movie,2011,100,4,2911,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Collège des Vampires,fr
tt1728975,movie,2012,84,5.3,7275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,L'ascenseur,fr
tt17291716,movie,2022,100,5,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Heatwave,fr
tt1729637,movie,2011,130,4.7,28088,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Bodyguard,fr
tt1730687,movie,2012,103,5.2,3870,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Charmant compagnon,fr
tt1730768,movie,2017,127,7,47189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,La femme du gardien de zoo,fr
tt1731141,movie,2013,114,6.6,256023,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,La stratégie Ender,fr
tt1731697,movie,2012,101,5.2,32542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Les Seigneurs de Salem,fr
tt1731701,movie,2015,96,5.4,23467,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Espionne malgré elle,fr
tt17321230,movie,2023,99,6.4,3191,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prom Pact,fr
tt1734433,movie,2012,98,6.6,9524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,L'Enlèvement d'Éden,fr
tt1734477,movie,2010,84,7.6,2349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Public Speaking,fr
tt1734493,movie,2017,98,6.3,39042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Le complot,fr
tt17351924,movie,2023,131,7,219808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Saltburn,fr
tt1735200,movie,2011,98,7,3536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Le cochon de Gaza,fr
tt1735485,movie,2011,94,5.8,23374,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The Tunnel,fr
tt1735862,movie,2012,91,4.4,6427,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Les yeux du dragon,fr
tt1735898,movie,2012,127,6.1,304032,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Blanche-Neige et le chasseur,fr
tt1735907,movie,2015,87,5.2,6247,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,The Adderall Diaries,fr
tt1736633,movie,2011,95,7.6,29993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Oslo, 31 août",fr
tt1736636,movie,2011,102,6.6,2981,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Poupoupidou,fr
tt1738387,movie,2011,92,5.2,5218,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,La rivière sanglante,fr
tt1740047,movie,2010,112,7,23505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,The Trip,fr
tt1740053,movie,2011,95,5,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Un été brûlant,fr
tt1740707,movie,2010,103,6.9,80000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,The Troll Hunter,fr
tt1740710,movie,2011,139,5.9,10302,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Mere Brother Ki Dulhan,fr
tt1741243,movie,2013,112,5.9,12214,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Prêteur sur gages,fr
tt1741273,movie,2015,111,6.3,51938,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Dans ses yeux,fr
tt1742334,movie,2014,109,5.7,66571,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Sabotage,fr
tt1742336,movie,2011,90,6.7,28566,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Your Sister's Sister,fr
tt1742650,movie,2011,89,5,21288,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Je ne sais pas comment elle fait,fr
tt1745672,movie,2011,80,3.6,3824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Les Enfants de l'Horreur: Genèse,fr
tt1745787,movie,2014,126,7,12094,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,La tribu,fr
tt1745960,movie,2022,130,8.2,720019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Top Gun: Maverick,fr
tt1747958,movie,2013,127,6.5,21321,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Liens de sang,fr
tt1748122,movie,2012,94,7.8,368386,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Moonrise Kingdom,fr
tt1748179,movie,2012,114,6.2,66656,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Les voyants rouges,fr
tt1748197,movie,2011,85,4.4,21852,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Braqueurs,fr
tt1748207,movie,2011,85,6.6,23060,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,La voix du futur,fr
tt1748227,movie,2012,82,6.1,54614,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,La collection sadique,fr
tt17491040,movie,2022,126,6.1,4818,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,The Pirates: À nous le trésor royal!,fr
tt17527468,movie,2023,91,6.7,46016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bottoms,fr
tt1753383,movie,2017,100,7.2,79961,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Mes vies de chien,fr
tt1753496,movie,2012,100,6.4,22603,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Resident Evil: Damnation,fr
tt1753549,movie,2011,88,7.6,3439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Buck,fr
tt1753584,movie,2012,85,5.3,4815,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Chroniques sexuelles d'une famille d'aujourd'hui,fr
tt1753813,movie,2012,100,6.2,9199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Les adieux à la reine,fr
tt1753887,movie,2011,115,7.3,7814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Hasta la Vista!,fr
tt1754000,movie,2010,90,5.8,3029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rabies,fr
tt1754078,movie,2011,82,6.9,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Les acacias,fr
tt1754109,movie,2010,178,8.8,6500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Les Misérables in Concert: The 25th Anniversary,fr
tt1754656,movie,2015,108,7.6,67106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le petit prince,fr
tt1754700,movie,2022,97,2.3,41931,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,The Prototype,fr
tt1754811,movie,2013,83,2.7,4795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,InAPPropriate Comedy,fr
tt1756750,movie,2011,109,7.2,17088,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Starbuck,fr
tt1756799,movie,2011,87,5.2,13375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Le dernier refuge,fr
tt1756851,movie,2011,88,4.7,11898,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Twixt,fr
tt1758595,movie,2013,113,5.6,20987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Diana,fr
tt1758692,movie,2011,86,6.6,63459,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Like Crazy,fr
tt1758795,movie,2013,104,5.8,42175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Sexe 101,fr
tt1758810,movie,2017,119,5.2,72756,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Le bonhomme de neige,fr
tt1758830,movie,2012,134,6.2,151823,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,40 ans : mode d'emploi,fr
tt17592606,movie,2022,121,8.8,13623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DAMaN,fr
tt17595094,movie,2023,87,2.8,4132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,In the Fire,fr
tt1759744,movie,2018,110,5.9,5458,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Charlie Says,fr
tt1760980,movie,2011,105,6.2,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Madrid, 1987",fr
tt1762399,movie,2013,87,5.2,11945,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Walking with Dinosaurs,fr
tt1763264,movie,2012,86,6,24676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Personne ne Survit,fr
tt17632818,movie,2022,153,7.3,3452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Kooman,fr
tt1763303,movie,2012,95,6.8,73900,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,The First Time,fr
tt1763316,movie,2011,114,5.2,4489,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,La Galerie de Sang,fr
tt17633184,movie,2022,150,7.3,4052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Krigsseileren,fr
tt1764141,movie,2010,100,7.4,4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Les femmes du bus 678,fr
tt1764183,movie,2012,107,6.6,55253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Arbitrage,fr
tt1764234,movie,2012,97,6.2,154081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Cogan - La mort en douce,fr
tt1764625,movie,2012,92,5.9,9206,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tad l'explorateur, à la recherche de la cité perdue",fr
tt1764651,movie,2012,103,6.6,324039,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Les sacrifiés 2,fr
tt17660740,movie,2022,85,6.9,2897,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,The Pez Outlaw,fr
tt1766094,movie,2012,94,5,21329,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Tellement secrète,fr
tt17663992,movie,2023,122,6.5,123021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Frissons VI,fr
tt1767319,movie,2011,96,3.1,5319,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,In the Name of the King: Two Worlds,fr
tt1767354,movie,2013,97,6.8,57958,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Odd Thomas,fr
tt1767372,movie,2014,93,6.1,29046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Tout finit par se savoir,fr
tt1767382,movie,2011,86,5.2,24814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,La maison silencieuse,fr
tt17677178,movie,2022,81,5.5,3568,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Who Invited Them,fr
tt17679584,movie,2022,122,7.6,5628,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Le bleu du caftan,fr
tt1769363,movie,2012,94,6.6,10862,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,The Giant Mechanical Man,fr
tt1770734,movie,2012,101,6.2,13072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Des ombres au soleil,fr
tt1772230,movie,2011,99,5.7,6568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1911: Révolution,fr
tt1772240,movie,2011,86,5.2,58246,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Apollo 18,fr
tt1772264,movie,2014,112,6.8,60940,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Enfermés,fr
tt1772270,movie,2012,143,6.1,2385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Foxfire,fr
tt1772271,movie,2012,89,5.9,5228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Frankie Go Boom,fr
tt1772341,movie,2012,101,7.7,463829,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Les mondes de Ralph,fr
tt1772424,movie,2011,110,7.4,13601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Et maintenant on va où?,fr
tt1772925,movie,2011,81,7.8,38253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jiro rêve de sushi,fr
tt1773389,movie,2016,89,5.2,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Einstein's God Model,fr
tt1773753,movie,2018,98,5.1,9022,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mara,fr
tt1774591,movie,2016,88,5.8,5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Teenage Cocktail,fr
tt1777551,movie,2011,93,7.4,7420,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Bobby Fischer Against the World,fr
tt1777606,movie,2022,95,6.5,10191,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Rosaline,fr
tt1778304,movie,2011,83,5.8,100353,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Activité paranormale 3,fr
tt1780762,movie,2012,89,4.8,12512,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ondes de choc,fr
tt1780798,movie,2014,100,5.7,26568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Clown,fr
tt1780967,movie,2019,102,6,10456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Seberg,fr
tt1780983,movie,2012,89,3.6,3506,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Assassin's Bullet,fr
tt1781058,movie,2017,94,5.8,11033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Wilson,fr
tt1781769,movie,2012,129,6.6,107244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Anna Karénine,fr
tt1781775,movie,2011,96,4.5,6370,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Nuits Noires,fr
tt1781840,movie,2012,122,6.2,3589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jayne Mansfield's Car,fr
tt1781843,movie,2011,115,6.7,2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,L'exercice de l'État,fr
tt1781922,movie,2015,103,6.7,94147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Sans issue,fr
tt1783232,movie,2012,162,6.5,59191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,Fetih 1453,fr
tt1783422,movie,2012,97,7.1,3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,D'une vie à l'autre,fr
tt1783732,movie,2012,99,6.3,40611,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,John Dies at the End,fr
tt1785394,movie,2010,94,7.3,3213,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Gekijouban Bleach: Jigokuhen,fr
tt1785635,movie,2017,91,4.9,13674,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,La Voûte,fr
tt1787759,movie,2011,106,4.8,8681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Madea's Big Happy Family,fr
tt1788383,movie,2011,90,4.4,3778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,La Loi du crime,fr
tt1788391,movie,2011,95,6.4,45776,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,La Liste à Tuer,fr
tt1790809,movie,2017,129,6.5,350934,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Pirates des Caraïbes: Les morts ne racontent pas d'histoires,fr
tt1790834,movie,2012,106,6.3,5028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Simon Killer,fr
tt1790864,movie,2014,113,6.8,517053,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,L'épreuve: Le labyrinthe,fr
tt1790869,movie,2012,97,5.3,5814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Replicas,fr
tt1790885,movie,2012,157,7.4,321619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Zero Dark Thirty,fr
tt1790886,movie,2012,85,6.1,137601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,La campagne,fr
tt1791528,movie,2014,148,6.6,111536,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Vice caché,fr
tt1791682,movie,2014,97,6.3,53950,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Pendant qu'on est jeunes,fr
tt1792647,movie,2012,91,6.7,8248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cirque du Soleil - Le voyage imaginaire,fr
tt1792799,movie,2011,93,5,4196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skull: Mise à Mort,fr
tt1793239,movie,2010,91,6.1,4177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,L'Assaut,fr
tt1795702,movie,2011,98,7.2,14701,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Wild Bill,fr
tt1797348,movie,2011,129,6,4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7 Jours à La Havane,fr
